index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/politik/deutschland/umfrage--77-prozent-zweifeln-an-erreichung-der-energiewende-ziele-33960308.html,https://www.stern.de/politik/deutschland/umfrage--77-prozent-zweifeln-an-erreichung-der-energiewende-ziele-33960308.html,0,www.stern.de,Umfrage: 77 Prozent zweifeln an Erreichung der Energiewende-Ziele,"Der Anteil erneuerbarer Energien aus Sonne und Wind am Stromverbrauch soll laut Kanzler Scholz bis 2030 auf 80 Prozent steigen. In der Bevölkerung ist die Skepsis aber groß, wie eine Umfrage zeigt.",https://image.stern.de/33960310/t/Na/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123110199778950v3w800h600l606t441r1886b1327jpeg---b7a38de90d942699.jpg,2023-11-01T04:02:40Z,,"Der Anteil erneuerbarer Energien aus Sonne und Wind am Stromverbrauch soll laut Kanzler Scholz bis 2030 auf 80 Prozent steigen. In der Bevölkerung ist die Skepsis aber groß, wie eine Umfrage zeigt.
… [+3341 chars]",,de,'Energiekrise'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/natur--motte-befaellt-kastanien--so-kann-man-den-baeumen-helfen-33960318.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/natur--motte-befaellt-kastanien--so-kann-man-den-baeumen-helfen-33960318.html,0,www.stern.de,Natur: Motte befällt Kastanien: So kann man den Bäumen helfen,Braun gefleckte Kastanienblätter können ein Zeichen für den Befall von Miniermotten sein. Die Larven der Insekten fressen sich durch die Blätter und schwächen die Bäume. Besonders im Herbst können Anwohner den Kastanien helfen. Und dafür braucht es nur Rechen…,https://image.stern.de/33960320/t/Kn/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123110199778986v3w800h600l640t425r1920b1278jpeg---102eb8bf0f301f42.jpg,2023-11-01T04:09:05Z,,Braun gefleckte Kastanienblätter können ein Zeichen für den Befall von Miniermotten sein. Die Larven der Insekten fressen sich durch die Blätter und schwächen die Bäume. Besonders im Herbst können An… [+2017 chars],,de,'Natur'
https://www.zeit.de/news/2023-11/01/motte-befaellt-kastanien-so-kann-man-den-baeumen-helfen,https://www.zeit.de/news/2023-11/01/motte-befaellt-kastanien-so-kann-man-den-baeumen-helfen,0,www.zeit.de,Natur: Motte befällt Kastanien: So kann man den Bäumen helfen,Hier finden Sie Informationen zu dem Thema „Natur“. Lesen Sie jetzt „Motte befällt Kastanien: So kann man den Bäumen helfen“.,https://img.zeit.de/news/2023-11/01/motte-befaellt-kastanien-so-kann-man-den-baeumen-helfen-image-group/wide__1300x731,2023-11-01T04:09:05Z,,"Wer aufmerksam durch die Alleen in Südwest-Städten läuft, dem sind sie vielleicht schon aufgefallen: Viele Kastanienblätter haben braune Flecken. Das könne unter anderem ein Zeichen für den Befall du… [+2308 chars]",,de,'Laub'
https://www.zeit.de/news/2023-11/01/nabu-hetzjagd-auf-den-kormoran-nicht-zielfuehrend,https://www.zeit.de/news/2023-11/01/nabu-hetzjagd-auf-den-kormoran-nicht-zielfuehrend,0,www.zeit.de,Naturschutz: Nabu: «Hetzjagd auf den Kormoran» nicht zielführend,"Hier finden Sie Informationen zu dem Thema „Naturschutz“. Lesen Sie jetzt „Nabu: ""Hetzjagd auf den Kormoran"" nicht zielführend“.",https://img.zeit.de/news/2023-11/01/nabu-hetzjagd-auf-den-kormoran-nicht-zielfuehrend-image-group/wide__1300x731,2023-11-01T04:21:31Z,https://web.archive.org/web/20231104194547/https://www.zeit.de/news/2023-11/01/nabu-hetzjagd-auf-den-kormoran-nicht-zielfuehrend,"Der Kormoran ist Naturschützern zufolge nur bedingt für den Rückgang von Fischbeständen im Bodensee verantwortlich. «Wir haben eine tiefgreifende ökologische Veränderung am Bodensee, die dazu führt, … [+2350 chars]",,de,'Vögel'
https://www.stern.de/gesellschaft/regional/bayern/naturschutz--nabu---hetzjagd-auf-den-kormoran--nicht-zielfuehrend--33960352.html,https://www.stern.de/gesellschaft/regional/bayern/naturschutz--nabu---hetzjagd-auf-den-kormoran--nicht-zielfuehrend--33960352.html,0,www.stern.de,"Naturschutz: Nabu: ""Hetzjagd auf den Kormoran"" nicht zielführend","Der Kormoran ist Naturschützern zufolge nur bedingt für den Rückgang von Fischbeständen im Bodensee verantwortlich. ""Wir haben eine tiefgreifende ökologische Veränderung am Bodensee, die dazu führt, dass sich die Fischbestände in einer Art und Weise entwickel…",https://image.stern.de/33960354/t/yk/v2/w1440/r1.7778/-/01--urnnewsmldpacom2009010123110199779018v3w800h600l640t425r1920b1278jpeg---1a76b186ea9ada72.jpg,2023-11-01T04:27:49Z,,"Der Kormoran ist Naturschützern zufolge nur bedingt für den Rückgang von Fischbeständen im Bodensee verantwortlich. ""Wir haben eine tiefgreifende ökologische Veränderung am Bodensee, die dazu führt, … [+2370 chars]",,de,'Natur'
https://www.zeit.de/news/2023-11/01/wolken-und-oertlich-regen-in-berlin-und-brandenburg,https://www.zeit.de/news/2023-11/01/wolken-und-oertlich-regen-in-berlin-und-brandenburg,0,www.zeit.de,Wetter: Wolken und örtlich Regen in Berlin und Brandenburg,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Wolken und örtlich Regen in Berlin und Brandenburg“.,https://img.zeit.de/news/2023-11/01/wolken-und-oertlich-regen-in-berlin-und-brandenburg-image-group/wide__1300x731,2023-11-01T05:49:39Z,,"Viele Wolken und vereinzelt Regen erwartet die Menschen in Berlin und Brandenburg. Immerhin in der Niederlausitz kommt es zeitweise zu Auflockerungen und Sonnenschein, wie der Deutsche Wetterdienst (… [+1467 chars]",,de,'Regen'
https://kaernten.orf.at/stories/3230142/,https://kaernten.orf.at/stories/3230142/,0,kaernten.orf.at,Tiere bereiten sich auf Winter vor,"Im Garten werden nun die letzten Arbeiten erledigt und auch die Tiere bereiten sich auf die kalte und dunklere Jahreszeit vor. Viele suchen einen Rückzugsort und verstecken sich in Laub- und Komposthaufen. Daran sollte jeder denken, der einen Garten hat. Jede…",https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F12%2F68%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1721752_master_636768__z7b0214.jpg%3Fs%3D8117b3467d9cbaa50e46f5a28d45dd14a780bac6,2023-11-01T07:22:08Z,https://web.archive.org/web/20231102020304/https://kaernten.orf.at/stories/3230142/,"Tierärztin Sabine Moser sagt, für viele Tiere beginnt jetzt die Zeit des Rückzugs: In diesen Tagen kann man den Flug der Wildgänse beobachten. Vögel haben es gut, die können, wenn es kalt ist, einfac… [+4369 chars]",,de,'Laub'
https://www.bild.de/regional/stuttgart/stuttgart-aktuell/sie-fressen-zu-viel-fischer-wollen-kormorane-am-bodensee-abschiessen-85940750.bild.html,https://www.bild.de/regional/stuttgart/stuttgart-aktuell/sie-fressen-zu-viel-fischer-wollen-kormorane-am-bodensee-abschiessen-85940750.bild.html,0,www.bild.de,Sie fressen zu viel - Fischer wollen Kormorane am Bodensee abschießen,"Langenargen – Am Bodensee tummeln sich Kormorane und fressen Fische. Weil es mittlerweile zu viele Vögel sind, fordern Berufsfischer jetzt den Abschuss.","https://images.bild.de/6542167d3fbc6c0f2ed9672c/697595d086189ab16275bf046ad2c37c,346a74bf?w=1280",2023-11-01T09:35:22Z,,"Langenargen Am Bodensee tummeln sich Kormorane und fressen Fische. Weil es mittlerweile zu viele Vögel sind, fordern Berufsfischer jetzt den Abschuss der geschützten Tiere.
Weil der Bestand der Vöge… [+2524 chars]",,de,'Vögel'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/jahreswechsel--vorverkauf-fuer-silvesterparty-am-brandenburger-tor-startet-33961360.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/jahreswechsel--vorverkauf-fuer-silvesterparty-am-brandenburger-tor-startet-33961360.html,0,www.stern.de,Jahreswechsel: Vorverkauf für Silvesterparty am Brandenburger Tor startet,"Für die Silvesterparty am Brandenburger Tor können sich Interessierte ab Donnerstag Tickets holen. Die Karten für die Feier kosten zehn Euro, wie die Deutsche Entertainment AG (DEAG) am Mittwoch mitteilte. Mit dieser Sicherheitsgebühr soll unter anderem das S…",https://image.stern.de/33961362/t/vu/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123110199782346v3w800h600l258t161r1678b1557jpeg---990475216331ee7b.jpg,2023-11-01T11:00:29Z,,"Für die Silvesterparty am Brandenburger Tor können sich Interessierte ab Donnerstag Tickets holen. Die Karten für die Feier kosten zehn Euro, wie die Deutsche Entertainment AG (DEAG) am Mittwoch mitt… [+1600 chars]",,de,'Jahreswechsel'
https://www.zeit.de/news/2023-11/01/vorverkauf-fuer-silvesterparty-am-brandenburger-tor-startet,https://www.zeit.de/news/2023-11/01/vorverkauf-fuer-silvesterparty-am-brandenburger-tor-startet,0,www.zeit.de,Jahreswechsel: Vorverkauf für Silvesterparty am Brandenburger Tor startet,Hier finden Sie Informationen zu dem Thema „Jahreswechsel“. Lesen Sie jetzt „Vorverkauf für Silvesterparty am Brandenburger Tor startet“.,https://img.zeit.de/news/2023-11/01/vorverkauf-fuer-silvesterparty-am-brandenburger-tor-startet-image-group/wide__1300x731,2023-11-01T11:00:29Z,,"Für die Silvesterparty am Brandenburger Tor können sich Interessierte ab Donnerstag Tickets holen. Die Karten für die Feier kosten zehn Euro, wie die Deutsche Entertainment AG (DEAG) am Mittwoch mitt… [+1912 chars]",,de,'Jahreswechsel'
