index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.tagesschau.de/inland/unwetter-dauerregen-sueddeutschland-100.html,https://www.tagesschau.de/inland/unwetter-dauerregen-sueddeutschland-100.html,0,www.tagesschau.de,Überschwemmungen in Süddeutschland befürchtet,"In Teilen Süddeutschlands sind innerhalb eines Tages mehr als 100 Liter Regen pro Quadratmeter gefallen, vielerorts wird mit Überschwemmungen gerechnet. Ein erster Landkreis rief den Katastrophenfall aus - vorbeugend.",https://images.tagesschau.de/image/26a34917-6d47-4d0f-bda1-20bbd64b9fb4/AAABj9IcgIk/AAABjwnlFvA/16x9-1280/lindau-ueberschwemmungen-100.jpg,2024-06-01T04:56:58Z,,"Stand: 01.06.2024 06:56 Uhr
In Teilen Süddeutschlands sind innerhalb eines Tages mehr als 100 Liter Regen pro Quadratmeter gefallen, vielerorts wird mit Überschwemmungen gerechnet. Ein erster Landkr… [+3482 chars]",,de,'Regen'
https://www.zeit.de/news/2024-06/01/kleiner-kampf-gegen-klimawandel-baeume-in-weinbergen,https://www.zeit.de/news/2024-06/01/kleiner-kampf-gegen-klimawandel-baeume-in-weinbergen,0,www.zeit.de,Natur: Kleiner Kampf gegen Klimawandel: Bäume in Weinbergen,Hier finden Sie Informationen zu dem Thema „Natur“. Lesen Sie jetzt „Kleiner Kampf gegen Klimawandel: Bäume in Weinbergen“.,https://img.zeit.de/administratives/sharing/fallback-image/wide__1300x731,2024-06-01T06:29:27Z,,"Klimawandel, Sonne, Trockenheit: Manche Winzer gehen neue Wege, um auch im Hochsommer ihren Reben zu helfen - und pflanzen einzelne Bäume dazwischen. Diese spenden Schatten und fördern die biologisch… [+2672 chars]",,de,'Natur'
https://www.zeit.de/wissen/2024-05/starkregen-klimawandel-extremwetter-unwetter-wetter,https://www.zeit.de/wissen/2024-05/starkregen-klimawandel-extremwetter-unwetter-wetter,0,www.zeit.de,Starkregen: Wo kommt der ganze Regen her?,"Seit Wochen regnet es, an diesem Wochenende wieder gefährlich viel. Warum auch das der Klimawandel sein könnte und worauf man sich in Zukunft einstellen sollte.",https://img.zeit.de/wissen/2024-06/starkregen-klimawandel-extremwetter-unwetter-wetter-bild-2/wide__1300x731,2024-06-01T09:07:31Z,,"Vertrocknete Stadtparks, kaputte Wälder, niedrige Pegelstände die Bilder früherer Dürresommer haben sich tief ins kollektive Gedächtnis eingebrannt und gezeigt, wie der Klimawandel Deutschland schon … [+488 chars]",,de,'Regen'
https://www.zeit.de/news/2024-06/01/taktik-einheit-im-regen-erstes-dfb-training-im-em-quartier,https://www.zeit.de/news/2024-06/01/taktik-einheit-im-regen-erstes-dfb-training-im-em-quartier,0,www.zeit.de,Nationalmannschaft: Taktik-Einheit im Regen: Erstes DFB-Training im EM-Quartier,Hier finden Sie Informationen zu dem Thema „Nationalmannschaft“. Lesen Sie jetzt „Taktik-Einheit im Regen: Erstes DFB-Training im EM-Quartier“.,https://img.zeit.de/news/2024-06/01/taktik-einheit-im-regen-erstes-dfb-training-im-em-quartier-image-group/wide__1300x731,2024-06-01T09:53:47Z,,"Nach dem Umzug von Thüringen nach Franken hat die Fußball-Nationalmannschaft 13 Tage vor dem EM-Eröffnungsspiel gegen Schottland erstmals im Turnierquartier trainiert.
Bei regnerischen Bedingungen s… [+955 chars]",,de,'Regen'
https://www.zeit.de/gesellschaft/zeitgeschehen/2024-06/hochwasser-sueddeutschland-wetter-regen-fs,https://www.zeit.de/gesellschaft/zeitgeschehen/2024-06/hochwasser-sueddeutschland-wetter-regen-fs,0,www.zeit.de,Hochwasser: Das Schlimmste könnte erst noch kommen,"Seit Stunden fällt teils heftiger Regen im Süden Deutschlands. Das Hochwasser steigt, die Menschen bereiten sich auf eine Katastrophe vor. Die Bilder",https://img.zeit.de/gesellschaft/zeitgeschehen/2024-06/hochwasser-sueddeutschland-wetter-regen-teaser-2/wide__1300x731,2024-06-01T11:20:56Z,,"Nach starken Regenfällen in der Nacht steigen die Pegelstände vieler Flüsse in Süddeutschland stark an. In den bayerischen Landkreisen Günzburg, Augsburg, Neu-Ulm und Aichach-Friedberg wurde der Kata… [+399 chars]",,de,'Regen'
https://www.focus.de/wissen/schwere-unwetter-drohen-diese-stellen-am-haus-sollten-sie-checken-um-unwetter-schaeden-zu-vermeiden_id_136710075.html,https://www.focus.de/wissen/schwere-unwetter-drohen-diese-stellen-am-haus-sollten-sie-checken-um-unwetter-schaeden-zu-vermeiden_id_136710075.html,0,www.focus.de,"Schwere Unwetter drohen - Diese Stellen am Haus müssen Sie checken, um es vor Schäden zu schützen","Am Wochenende muss in Deutschland mit heftigen Regenfällen gerechnet werden, auch Hochwasser droht. Hier erfahren Sie, mit welchen Vorsorgemaßnahmen Sie Ihr Eigenheim vor möglichen Schäden durch Nässe oder Sturm schützen können.Von FOCUS-online-Autorin Laura …",https://p6.focus.de/img/fotos/id_136710268/starkregen.jpg?im=Crop%3D%280%2C72%2C3464%2C1732%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=2e2dff111f39a50ea196c8986c55ef7d6c7b8a18d38cc1535c8cfa2bd6c9f6ed,2024-06-01T12:29:52Z,,"Am Wochenende muss in Deutschland mit heftigen Regenfällen gerechnet werden, auch Hochwasser droht. Hier erfahren Sie, mit welchen Vorsorgemaßnahmen Sie Ihr Eigenheim vor möglichen Schäden durch Näss… [+4934 chars]",,de,'Regen'
https://www.welt.de/regionales/hamburg/article251781466/Umwelt-und-Naturschutz-Das-ist-ein-Zustand-der-weltweit-Seltenheitswert-erreicht-hat.html,https://www.welt.de/regionales/hamburg/article251781466/Umwelt-und-Naturschutz-Das-ist-ein-Zustand-der-weltweit-Seltenheitswert-erreicht-hat.html,0,www.welt.de,„Das ist ein Zustand der weltweit Seltenheitswert erreicht hat“,Jakob Wildraut lebt für sieben Monate allein unter Vögeln. Für den Nabu kümmert er sich um den Schutz seltener Arten auf der verlassenen Insel Trischen im Nationalpark Schleswig-Holsteinisches Wattenmeer. Ein spezieller Job in einem einzigartigen Biotop.,https://img.welt.de/img/regionales/hamburg/mobile251781462/7037935517-ci16x9-w1200/Luftbild-unbewohnte-Insel-Trischen-Nationalpark-Wattenmeer-Nordsee-Schleswig.jpg,2024-06-01T13:22:59Z,,Jakob Wildraut lebt für sieben Monate allein unter Vögeln. Für den Nabu kümmert er sich um den Schutz seltener Arten auf der verlassenen Insel Trischen im Nationalpark Schleswig-Holsteinisches Watten… [+7452 chars],,de,'Natur'
https://www.zeit.de/news/2024-06/01/neuers-wasserstandsmeldung-im-fraenkischen-regen,https://www.zeit.de/news/2024-06/01/neuers-wasserstandsmeldung-im-fraenkischen-regen,0,www.zeit.de,"EM: Neuers ""Wasserstandsmeldung"" im fränkischen Regen","Hier finden Sie Informationen zu dem Thema „EM“. Lesen Sie jetzt „Neuers ""Wasserstandsmeldung"" im fränkischen Regen“.",https://img.zeit.de/news/2024-06/01/neuers-wasserstandsmeldung-im-fraenkischen-regen-image-group/wide__1300x731,2024-06-01T13:26:22Z,,"Regen, viel Regen. Wetterfeste Kleidung ist beim Zeugwart der Fußball-Nationalmannschaft aktuell stark nachgefragt. Wie beim stimmungsvollen Empfang vor rund 4000 Fans bei der Ankunft im Turnierquart… [+4019 chars]",,de,'Regen'
https://www.faz.net/aktuell/stil/drinnen-draussen/tag-der-offenen-kanalroehre-wiens-tiefste-unterwelt-19756549.html,https://www.faz.net/aktuell/stil/drinnen-draussen/tag-der-offenen-kanalroehre-wiens-tiefste-unterwelt-19756549.html,0,www.faz.net,„Tag der offenen Kanalröhre“: Zu Besuch in Wiens Unterwelt,"Der Wiental Kanal ist ein gigantischer unterirdischer Wasserspeicher – nicht für Abwässer, sondern für Regen. Er hilft, Überschwemmungen zu verhindern. Und ist viel sauberer, als man sich das vorstellen würde. Ein Besuch in Wiens Unterwelt.",https://media1.faz.net/ppmedia/aktuell/3575184302/1.9756547/facebook_teaser/gute-gelegenheit-um-in-die.jpg,2024-06-01T14:08:45Z,,"Wer kennt sie nicht, die Bilder des Films Der dritte Mann? Harry Lime, ein skrupelloser Penicillinschmuggler, wird durch die Wiener Kanalisation gehetzt, die ihm als Versteck unter der vom Zweiten We… [+6572 chars]",,de,'Regen'
https://www.n-tv.de/panorama/09-52-In-Muenchen-bereits-290-Feuerwehreinsaetze-wegen-Hochwasser--article24982401.html,https://www.n-tv.de/panorama/09-52-In-Muenchen-bereits-290-Feuerwehreinsaetze-wegen-Hochwasser--article24982401.html,0,www.n-tv.de,Hochwasser im Liveticker: +++ 09:52 In München bereits 290 Feuerwehreinsätze wegen Hochwasser +++,"Unfälle, Naturkatastrophen, Brände und Kriminalität. n-tv informiert über das Geschehen in aller Welt.",,2024-06-01T23:27:00Z,,"Auch das Münchner Stadtgebiet ist vom stundenlangen Starkregen betroffen. Seit Samstag 6.00 Uhr sei die Feuerwehr zu mehr als 290 Einsätzen ausgerückt, teilt die Münchner Feuerwehr mit. Vor allem müs… [+28932 chars]",,de,'Regen'
