index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/politik/2024-10/cop16-un-biodiversitaetskonferenz-nachrichtenpodcast,https://www.zeit.de/politik/2024-10/cop16-un-biodiversitaetskonferenz-nachrichtenpodcast,0,www.zeit.de,COP16: Das hat der Weltnaturgipfel in Cali gebracht,"Die ärmsten Staaten haben oft die reichste Natur. Doch die Weltgemeinschaft tut sich schwer, genügend Geld für den Schutz zu zahlen. Und: ein Begräbnis ohne Trauergäste",https://img.zeit.de/politik/2017-09/illu-podcast-news/wide__8ed8a6__1300x731,2024-11-01T04:57:23Z,,Am heutigen Tag endet die UN-Biodiversitätskonferenz (COP16) in der kolumbianischen Stadt Cali. Seit Anfang vergangener Woche tagten die Delegierten aus rund 200 Ländern zum Erhalt der biologischen V… [+3079 chars],,de,'Natur'
https://www.stern.de/gesellschaft/regional/sachsen/wetter--sonniges-herbstwetter-mit-nachtfrost-in-sachsen-erwartet-35190942.html,https://www.stern.de/gesellschaft/regional/sachsen/wetter--sonniges-herbstwetter-mit-nachtfrost-in-sachsen-erwartet-35190942.html,0,www.stern.de,Wetter: Sonniges Herbstwetter mit Nachtfrost in Sachsen erwartet,Zum Start in das Wochenende gibt es neben Nebel und einzelnen Schauern auch viel Sonnenschein im Freistaat. Dabei wird es in der Nacht zum Sonntag frostig.,https://image.stern.de/35190944/t/Qv/v1/w1440/r1.7778/-/01--thvxqf4qwbv15axw800h600jpeg---3a7ef72da36f9174.jpg,2024-11-01T07:39:38Z,,"Kopiere den aktuellen Link
Zum Start in das Wochenende gibt es neben Nebel und einzelnen Schauern auch viel Sonnenschein im Freistaat. Dabei wird es in der Nacht zum Sonntag frostig.
Wechselhaftes … [+927 chars]",,de,'Sonne'
https://vorarlberg.orf.at/stories/3277741/,https://vorarlberg.orf.at/stories/3277741/,0,vorarlberg.orf.at,Winterreifen ab heute je nach Wetter Pflicht,"Ab 1. November gilt in Österreich wieder die situative Winterreifenpflicht. Das heißt, dass bei Schneefahrbahn, Schneematsch oder Eis bei Autos, Klein-Lkws und Moped-Autos an allen Rädern wintertaugliche Reifen montiert sein müssen. Ist das nicht der Fall, dr…",https://ibs.orf.at/vbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F44%2F58%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1552488_master_566958_reifenwechsel_orf00061_00_00_01_01.jpg%3Fs%3Dc2ab9c890295047fdd63fc9b415ea9fad7a5addb,2024-11-01T07:45:08Z,,"Wer bei winterlichen Verhältnissen mit Sommerreifen fährt, beeinflusst dadurch nicht nur maßgeblich die Fahrsicherheit, heißt es beim ÖAMTC. Mit einer falschen Bereifung riskiert man laut ÖAMTC-Juris… [+3323 chars]",,de,'Glatteis'
https://www.sueddeutsche.de/projekte/artikel/gesellschaft/sz-weekender-lesegeschichten-e186906/,https://www.sueddeutsche.de/projekte/artikel/gesellschaft/sz-weekender-lesegeschichten-e186906/,0,www.sueddeutsche.de,SZ Weekender: Novemberträume und ein Leben in Farbe,Der Sonne hinterher. Die Sache mit dem Hunger. Wohin nur mit all der Liebe? Und mehr.,"https://www.sueddeutsche.de/projekte/artikel/gesellschaft/sz-weekender-lesegeschichten-e186906/b7cd7bc42be76d23a9d1a540061b9ff79989fb0cd1787808f5fc4dbdd8519694_w2400_h1256_r38,0,1920,1005_q70.jpg",2024-11-01T11:00:00Z,,"Wie eine Berührung aus der Ferne
Seit ein medizinischer Eingriff missglückte, ist unsere Autorin hörbehindert. Über das Glück, das man erst kennt, wenn man es verloren hat.",,de,'Sonne'
https://www.stern.de/gesellschaft/regional/bayern/wetter--sonne-in-den-bergen--nebel-im-tal---november-beginnt-mild-35191864.html,https://www.stern.de/gesellschaft/regional/bayern/wetter--sonne-in-den-bergen--nebel-im-tal---november-beginnt-mild-35191864.html,0,www.stern.de,"Wetter: Sonne in den Bergen, Nebel im Tal - November beginnt mild","Der Herbst bleibt golden: Nach dem Hoch ""Yürgen"" bildet sich laut Wetterdienst bereits das nächste Hochdruckgebiet. Eine besondere Wetterlage sorgt für eine ungewöhnliche Witterung auf der Zugspitze.",https://image.stern.de/35191866/t/5p/v1/w1440/r1.7778/-/01--53thleqqnkv20axw800h600jpeg---73bb0d9c81d9d232.jpg,2024-11-01T11:42:17Z,,"Kopiere den aktuellen Link
Der Herbst bleibt golden: Nach dem Hoch ""Yürgen"" bildet sich laut Wetterdienst bereits das nächste Hochdruckgebiet. Eine besondere Wetterlage sorgt für eine ungewöhnliche … [+1547 chars]",,de,'Sonne'
https://www.zeit.de/news/2024-11/01/sonne-in-den-bergen-nebel-im-tal-november-beginnt-mild,https://www.zeit.de/news/2024-11/01/sonne-in-den-bergen-nebel-im-tal-november-beginnt-mild,0,www.zeit.de,"Wetter: Sonne in den Bergen, Nebel im Tal - November beginnt mild","Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sonne in den Bergen, Nebel im Tal - November beginnt mild“.",https://img.zeit.de/news/2024-11/01/sonne-in-den-bergen-nebel-im-tal-november-beginnt-mild-image-group/wide__1300x731,2024-11-01T11:42:17Z,,"Sonnig und ungewöhnlich mild - so beginnt vor allem im Süden Bayerns der November. In tieferen Lagen halte sich zwar Hochnebel oft und es bleibe recht kalt, so ein Sprecher des Deutschen Wetterdienst… [+1986 chars]",,de,'Sonne'
https://www.bild.de/regional/bayern/bayern-gefaehrlicher-bornavirus-bei-igeln-festgestellt-6724c580048fa103a43be050,https://www.bild.de/regional/bayern/bayern-gefaehrlicher-bornavirus-bei-igeln-festgestellt-6724c580048fa103a43be050,0,www.bild.de,In Bayern - Gefährlicher Bornavirus bei Igeln festgestellt,Eggenfelden – In einer Igelstation in Eggenfelden (Bayern) sind vier Igel mit dem Bornavirus infiziert worden.,"https://images.bild.de/6724c580048fa103a43be050/fdde5bdd045394bf1c6221cf74c4b87e,3534d81e?w=1280",2024-11-01T12:50:32Z,,Eggenfelden  Bornavirus-Alarm in Bayern. In einer Igelstation in Eggenfelden (Landkreis Rottal-Inn) sollen laut einem Bericht des Bayerischen Rundfunks (BR) seit Juli bereits vier Igel an dem gefährl… [+1609 chars],,de,'Igel'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/obdachlosigkeit--warme-jacken-gesucht--stadtmission-sammelt-fuer-beduerftige-35192356.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/obdachlosigkeit--warme-jacken-gesucht--stadtmission-sammelt-fuer-beduerftige-35192356.html,0,www.stern.de,Obdachlosigkeit: Warme Jacken gesucht: Stadtmission sammelt für Bedürftige,Berlin (bb) - Angesichts der sinkenden Temperaturen ruft die Berliner Stadtmission zum Spenden warmer Jacken und Mäntel auf. «Viele Menschen in Berlin,https://image.stern.de/35192358/t/VL/v1/w1440/r1.7778/-/01--o34ymntosmv13axw800h600jpeg---f016a8a5ee04e0dc.jpg,2024-11-01T13:36:23Z,,"Kopiere den aktuellen Link
Nicht jeder Mensch hat einen warmen Mantel. Die Stadtmission ruft daher zum Spenden ungenutzter Kleidungsstücke auf.
Angesichts der sinkenden Temperaturen ruft die Berlin… [+713 chars]",,de,'Temperaturen'
https://www.kino-zeit.de/film-kritiken-trailer-streaming/kings-of-kallstadt,https://www.kino-zeit.de/film-kritiken-trailer-streaming/kings-of-kallstadt,0,www.kino-zeit.de,Kings of Kallstadt,"Film

 
 
 




 
 Projekt Gold

 
 Kings of Kallstadt von Simone Wendel

 




Oma Trump und Opa Heinz
Kallstadt liegt im Landkreis Bad Dürkheim in der Pfalz und hat gut 1.000 Einwohner. „Hier scheint immer die Sonne, und der Wein geht niemals aus“, besch…",,2024-11-01T14:44:56Z,https://web.archive.org/web/20211224100401/https://www.kino-zeit.de/film-kritiken-trailer-streaming/kings-of-kallstadt,"Wendel wills wissen. Sie betrachtet das Dorfleben genauer, um das Besondere zu entdecken. Sie sieht und hört sich im Vereinsleben um und bei Mitgliedern der Familien Heinz und Trump, die in der Pfalz… [+1928 chars]",,de,'Sonne'
https://www.kino-zeit.de/film-kritiken-trailer-streaming/meine-griechischen-ferien-the-island-of-secrets,https://www.kino-zeit.de/film-kritiken-trailer-streaming/meine-griechischen-ferien-the-island-of-secrets,0,www.kino-zeit.de,Meine griechischen Ferien - The Island of Secrets,"Film

 
 
 




 
 Barnsteiner Film

 
 Meine griechischen Ferien von Taavi Vartia

 




Drei Brüder auf Schatzsuche
Unter südlicher Sonne geraten die Nordeuropäer Toni (Nuutti Konttinen), Aleksi (Veikka Vainikka) und Veeti (Emil Auno) gehörig ins Schwitz…",,2024-11-01T14:44:56Z,https://web.archive.org/web/20221127025905/https://www.kino-zeit.de/film-kritiken-trailer-streaming/meine-griechischen-ferien-the-island-of-secrets,"Sommer, Sonne, Strandurlaub. Was andere Kinderherzen höherschlagen lässt, geht Toni (Nuuti Konttinen) auf die Nerven. Nach dem Tod seiner Mutter fremdelt der 14-Jährige mit seiner neuen Familie. Währ… [+2504 chars]",,de,'Sonne'
