index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.welt.de/wirtschaft/article241889031/Danyal-Bayaz-Eine-Krise-ist-nicht-der-richtige-Zeitpunkt-um-Steuern-zu-erhoehen.html,https://www.welt.de/wirtschaft/article241889031/Danyal-Bayaz-Eine-Krise-ist-nicht-der-richtige-Zeitpunkt-um-Steuern-zu-erhoehen.html,0,www.welt.de,"„Eine Krise ist nicht der richtige Zeitpunkt, um Steuern zu erhöhen“","Am Mittwoch wollen Bund und Länder ihr schlechtes Verhältnis kitten. Baden-Württembergs grüner Finanzminister Danyal Bayaz betont, es dürfe den Bürgern in der Energiekrise nichts in Aussicht gestellt werden, was der Staat finanziell nicht stemmen könne. Denno…",https://img.welt.de/img/wirtschaft/mobile241891049/4541358217-ci16x9-w1200/Regierungs-Pressekonerenz.jpg,2022-11-01T04:04:39Z,,"Wenn die Ministerpräsidenten der Länder am 2. November mit Bundeskanzler Olaf Scholz (SPD) zusammenkommen, geht es vor allem um eines: Geld. Während eine Reihe von Maßnahmen aus dem dritten Entlastun… [+10298 chars]",,de,'Energiekrise'
https://www.zeit.de/news/2022-11/01/kunststoff-statt-eis-schlittschuhlaufen-trotz-energiekrise,https://www.zeit.de/news/2022-11/01/kunststoff-statt-eis-schlittschuhlaufen-trotz-energiekrise,0,www.zeit.de,Freizeit: Kunststoff statt Eis: Schlittschuhlaufen trotz Energiekrise,,,2022-11-01T05:24:59Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Energiekrise'
https://www.zeit.de/wirtschaft/2022-11/energiekrise-industrie-privathaushalte-gasverbrauch-reduzierung,https://www.zeit.de/wirtschaft/2022-11/energiekrise-industrie-privathaushalte-gasverbrauch-reduzierung,0,www.zeit.de,Energiekrise: Industrie und Privathaushalte haben Gasverbrauch deutlich gesenkt,"Um 19 Prozent hat die Industrie ihren Verbrauch laut einer Studie reduziert, Haushalte um ganze 36 Prozent. Ob sich der Trend im Winter fortsetzt, ist noch unklar.",,2022-11-01T05:46:22Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Energiekrise'
https://www.spiegel.de/wirtschaft/soziales/energiekrise-jede-zwoelfte-industriefirma-will-produktion-verlagern-a-6a1d507b-fc77-4fe1-b0e1-d9029737d3d9,https://www.spiegel.de/wirtschaft/soziales/energiekrise-jede-zwoelfte-industriefirma-will-produktion-verlagern-a-6a1d507b-fc77-4fe1-b0e1-d9029737d3d9,0,www.spiegel.de,Energiekrise: Jede zwölfte Industriefirma will Produktion verlagern,"In der deutschen Industrie herrscht laut einer Umfrage Alarmstimmung. Etliche Firmen erwägen demnach, ihre Produktion zu drosseln – oder sogar ins Ausland zu verlagern. Kann die Gaspreisbremse das verhindern?",https://cdn.prod.www.spiegel.de/images/841704a6-79f3-43a6-8be9-b30b86cad681_w1280_r1.77_fpx67.57_fpy49.98.jpg,2022-11-01T06:05:58Z,https://web.archive.org/web/20221101064019/https://www.spiegel.de/wirtschaft/soziales/energiekrise-jede-zwoelfte-industriefirma-will-produktion-verlagern-a-6a1d507b-fc77-4fe1-b0e1-d9029737d3d9,"Schon jetzt ist der Gasverbrauch in Deutschlands Industrie einer Studie zufolge deutlich gesunken. Die Betriebe hätten ihn im September 2022 temperaturbereinigt um 19 Prozent reduziert, heißt es in e… [+499 chars]",,de,'Energiekrise'
https://www.focus.de/finanzen/news/hotelier-dominik-posch-im-interview-der-druck-durch-die-energiekrise-hat-etwas-gutes-wir-werden-schneller_id_174695623.html,https://www.focus.de/finanzen/news/hotelier-dominik-posch-im-interview-der-druck-durch-die-energiekrise-hat-etwas-gutes-wir-werden-schneller_id_174695623.html,0,www.focus.de,Hotelier Dominik Posch im Interview - „Nur durch den Druck der Energiekrise werden wir schneller“,"Die Gemeinde Biberwier in Tirol hat 640 Einwohner. Nicht wenige arbeiten in den 16 Chalets von „LaPosch“. Dort sollen Urlaubsgäste zur Ruhe kommen, wäVon FOCUS-online-Redakteur Volker Tietz",https://p6.focus.de/img/fotos/id_174685029/laposch-parti-0520-6-web.jpg?im=Crop%3D%280%2C221%2C1800%2C900%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=4dcf58f0cd46a81c33f5f76fc894044757a17107f470e7902b37c75d2ae4ecc5,2022-11-01T09:04:45Z,,"Die Gemeinde Biberwier in Tirol hat 640 Einwohner, nicht wenige arbeiten in den 16 Chalets von LaPosch. Im Gespräch mit FOCUS online spricht der Chef Dominik Posch über die Energiewende, regionale Ei… [+8050 chars]",,de,'Energiekrise'
https://www.n-tv.de/politik/CDU-stellt-baldiges-49-Euro-Ticket-infrage-article23687854.html,https://www.n-tv.de/politik/CDU-stellt-baldiges-49-Euro-Ticket-infrage-article23687854.html,0,www.n-tv.de,"Thorsten Frei im ""ntv Frühstart"": CDU stellt baldiges 49-Euro-Ticket infrage","Eigentlich soll das ""Deutschland-Ticket"" zum Jahreswechsel starten - die Union geht jetzt aber auf Distanz. Eine schnellere Entlastung fordert Parlamentsgeschäftsführer Frei dagegen bei der Gaspreisbremse.",https://bilder4.n-tv.de/img/incoming/crop23687755/7261328485-cImg_16_9-w1200/fs.jpg,2022-11-01T09:12:36Z,https://web.archive.org/web/20221101103326/https://www.n-tv.de/politik/CDU-stellt-baldiges-49-Euro-Ticket-infrage-article23687854.html,"Eigentlich soll das ""Deutschland-Ticket"" zum Jahreswechsel starten - die Union geht jetzt aber auf Distanz. Eine schnellere Entlastung fordert Parlamentsgeschäftsführer Frei dagegen bei der Gaspreisb… [+2407 chars]",,de,'Jahreswechsel'
https://www.sueddeutsche.de/wissen/umwelt-natur-laubblaeser-garten-gartenarbeit-herbst-1.5684831,https://www.sueddeutsche.de/wissen/umwelt-natur-laubblaeser-garten-gartenarbeit-herbst-1.5684831,0,www.sueddeutsche.de,"Umwelt: ""Laut wie ein Presslufthammer""","Laubbläser haben viele Nachteile. Ganz auf sie verzichten, wollen die meisten Kommunen allerdings nicht. Wo die Geräte am ehesten Sinn machen - und wo sie nur eine Plage sind.",https://www.sueddeutsche.de/image/sz.1.5684832/1200x675?v=1667298044,2022-11-01T10:30:35Z,https://web.archive.org/web/20221101105449/https://www.sueddeutsche.de/wissen/umwelt-natur-laubblaeser-garten-gartenarbeit-herbst-1.5684831,"Laubbläser haben viele Nachteile. Ganz auf sie verzichten, wollen die meisten Kommunen allerdings nicht. Wo die Geräte am ehesten Sinn machen - und wo sie nur eine Plage sind.Irgendwann sieht man sie… [+5064 chars]",,de,'Laub'
https://www.spiegel.de/wissenschaft/asteroid-2022-ap7-astronomen-entdecken-planeten-killer-nahe-der-erde-a-e696e443-da6f-4ceb-b686-7f088f9a4c13,https://www.spiegel.de/wissenschaft/asteroid-2022-ap7-astronomen-entdecken-planeten-killer-nahe-der-erde-a-e696e443-da6f-4ceb-b686-7f088f9a4c13,0,www.spiegel.de,Asteroid 2022 AP7: Astronomen entdecken „Planeten-Killer“ nahe der Erde,"Er misst 1,5 Kilometer im Durchmesser und könnte eines Tages die Erde treffen: Astronomen haben einen Asteroiden aufgespürt – bisher verborgen vom grellen Licht der Sonne. Und er dürfte nicht allein sein.",https://cdn.prod.www.spiegel.de/images/788ab9c5-eda5-40ca-bd6b-c9f953b30fa8_w1280_r1.77_fpx49_fpy61.jpg,2022-11-01T10:50:38Z,,"»Bis heute wurden nur etwa 25 Asteroiden entdeckt, deren Umlaufbahnen vollständig innerhalb der Erdumlaufbahn liegen, da es schwierig ist, sie in der Nähe der grellen Sonne zu beobachten«, sagt Shepp… [+987 chars]",,de,'Sonne'
https://www.stern.de/politik/deutschland/energiekrise--akw-streckbetrieb-hat-geringen-effekt-auf-strompreis-32869042.html,https://www.stern.de/politik/deutschland/energiekrise--akw-streckbetrieb-hat-geringen-effekt-auf-strompreis-32869042.html,0,www.stern.de,Energiekrise: AKW-Streckbetrieb hat geringen Effekt auf Strompreis,Um den Weiterbetrieb der Atomkraftwerke wurde viel gestritten. Dieser ist nun beschlossen. Doch auf die aktuell steigenden Strompreise haben die Kraftwerke wohl keinen relevanten Einfluss.,https://image.stern.de/32869044/t/IO/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010122110199340317v1w800h600l844t340r2124b1510jpeg---2910ebbc7b17071f.jpg,2022-11-01T11:14:05Z,https://web.archive.org/web/20221101113745/https://www.stern.de/politik/deutschland/energiekrise--akw-streckbetrieb-hat-geringen-effekt-auf-strompreis-32869042.html,"Um den Weiterbetrieb der Atomkraftwerke wurde viel gestritten. Dieser ist nun beschlossen. Doch auf die aktuell steigenden Strompreise haben die Kraftwerke wohl keinen relevanten Einfluss.
Ein Strec… [+1172 chars]",,de,'Energiekrise'
https://www.morgenpost.de/politik/inland/article236802583/AKW-Streckbetrieb-hat-geringen-Effekt-auf-Strompreis.html,https://www.morgenpost.de/politik/inland/article236802583/AKW-Streckbetrieb-hat-geringen-Effekt-auf-Strompreis.html,0,www.morgenpost.de,Energiekrise: AKW-Streckbetrieb hat geringen Effekt auf Strompreis,Um den Weiterbetrieb der Atomkraftwerke wurde viel gestritten. Dieser ist nun beschlossen. Doch auf die aktuell steigenden Strompreise haben die Kraftwerke wohl keinen relevanten Einfluss.,https://img.morgenpost.de/img/inland/crop236802581/9122609033-w820-cv16_9-q85/Atomkraftwerk-Isar-2.jpg,2022-11-01T11:14:05Z,https://web.archive.org/web/20221101124010/https://www.morgenpost.de/politik/inland/article236802583/AKW-Streckbetrieb-hat-geringen-Effekt-auf-Strompreis.html,Berlin. Ein Streckbetrieb der verbliebenen Atomkraftwerke hat nach Angaben der Bundesregierung auf die Strompreise nur einen geringen Effekt. Dies geht aus einer Antwort des Bundeswirtschaftsminister… [+1090 chars],,de,'Energiekrise'
